Name,Package,Tags,Score,Developers,Version,MD5,Download_URL
分期乐,com.fenqile.fenqile,分期商城,4.3,深圳市分期乐网络科技有限公司,7.29.3,FB531EDDAD575551E2B50E0080E12AEF,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FB531EDDAD575551E2B50E0080E12AEF.apk?fsname=com.fenqile.fenqile_7.29.3.apk
快影,com.kwai.videoeditor,AI视频处理,4.3,北京快手科技有限公司,6.72.0.672005,CF280B5E087146C3753973E4C06FC0B4,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/CF280B5E087146C3753973E4C06FC0B4.apk?fsname=com.kwai.videoeditor_6.72.0.672005.apk
免费追书,com.mianfeizs.book,电子书城,4.8,霍尔果斯鸿鹭华阅文化传播有限公司,8.2.9,EECC22070873F24F4F50E7BFDDAF2EE5,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/EECC22070873F24F4F50E7BFDDAF2EE5.apk?fsname=com.mianfeizs.book_8.2.9.apk
腾讯体育,com.tencent.qqsports,体育直播,4.3,深圳市腾讯计算机系统有限公司,7.6.50.1561,B2D1FEA1E498FCCA8EEEE400FCE01046,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B2D1FEA1E498FCCA8EEEE400FCE01046.apk?fsname=com.tencent.qqsports_7.6.50.1561.apk
向日葵保险人,com.xiangrikui.sixapp,保险,5.0,广州向日葵信息科技有限公司,7.7.0,D28C86B1F105B069EED8066D263C3BC0,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/D28C86B1F105B069EED8066D263C3BC0.apk?fsname=com.xiangrikui.sixapp_7.7.0.apk
返利淘联盟,com.fanlitaolianmengw,返利,5.0,广州星源科技有限公司,8.6.9,1F8473E82573CB1CCE07F995C8658DCD,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/1F8473E82573CB1CCE07F995C8658DCD.apk?fsname=com.fanlitaolianmengw_8.6.9.apk
掌通家园,com.seebaby,家校沟通,3.6,厦门神州鹰软件科技有限公司,7.2.1,D76CCEA147C04933F06FF27DD417CB00,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/D76CCEA147C04933F06FF27DD417CB00.apk?fsname=com.seebaby_7.2.1.apk
羊城派,com.ycwb.android.ycpai,地方新闻,4.9,羊城晚报社,8.2.1,260D4A70270D89A093B7E981FAA7FD64,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/260D4A70270D89A093B7E981FAA7FD64.apk?fsname=com.ycwb.android.ycpai_8.2.1.apk
纳米盒,com.jinxin.namibox,作业题库,3.9,上海进馨网络科技有限公司,11.6,1D6912E558FF309541E6D0A47B10F55E,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/1D6912E558FF309541E6D0A47B10F55E.apk?fsname=com.jinxin.namibox_11.6.apk
内存清理君,com.monarch.memory,垃圾清理,4.9,搜哈网络科技（厦门）有限公司,1.2.5,31913D4783E9CDF340156B4AB3D4B338,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/31913D4783E9CDF340156B4AB3D4B338.apk?fsname=com.monarch.memory_1.2.5.apk
麦兜掌上公交,com.McDullpalm.bus,公交地铁,4.9,磐硕软件技术（厦门）有限公司,1.0.5,D9720AC8693201E8695F7D61CEFF6D8F,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/D9720AC8693201E8695F7D61CEFF6D8F.apk?fsname=com.McDullpalm.bus_1.0.5.apk
微摄,com.NationalPhotograpy.weishoot,图片分享社区,4.6,中金亚洲（北京）国际互联网科技有限公司,6.9.7,96009B77EEDC7BB2D631549ADDADB343,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/96009B77EEDC7BB2D631549ADDADB343.apk?fsname=com.NationalPhotograpy.weishoot_6.9.7.apk
老黄历,com.ancient.calendar,日历,4.7,途龙科技（厦门）有限公司,1.5.2,C5E1498AC552A1FE56E1091782917836,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C5E1498AC552A1FE56E1091782917836.apk?fsname=com.ancient.calendar_1.5.2.apk
中信银行,com.ecitic.bank.mobile,手机银行,3.3,中信银行股份有限公司,11.0.0,6D6D058AB7CACC0394A35B4581D3B905,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/6D6D058AB7CACC0394A35B4581D3B905.apk?fsname=com.ecitic.bank.mobile_11.0.0.apk
乐秀视频剪辑视频编辑,com.xvideostudio.videoeditor,拍摄剪辑,4.8,上海艾麒信息科技股份有限公司,10.2.3.3 cn,89C5176F898167E84A08C8463F5806F6,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/89C5176F898167E84A08C8463F5806F6.apk?fsname=com.xvideostudio.videoeditor_10.2.3.3 cn.apk
小恩爱,com.xiaoenai.app,情侣互动,4.7,深圳市梦之舵信息技术有限公司,9.6.12,3C4D6AA243172B7CBE26B8DBC30AB678,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/3C4D6AA243172B7CBE26B8DBC30AB678.apk?fsname=com.xiaoenai.app_9.6.12.apk
网购联盟,com.wglianmeng,返利,5.0,广州维众科技有限公司,10.9.0,5687B037F8CFC2D6A40A1AE0FEF29A71,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/5687B037F8CFC2D6A40A1AE0FEF29A71.apk?fsname=com.wglianmeng_10.9.0.apk
皮皮虾,com.sup.android.superb,搞笑段子,4.7,福建皮皮跳动科技有限公司,5.3.1,B365FE8AA2DA774CB81DB096269DFF50,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B365FE8AA2DA774CB81DB096269DFF50.apk?fsname=com.sup.android.superb_5.3.1.apk
马蜂窝,com.mfw.roadbook,旅行社区,4.2,北京蚂蜂窝网络科技有限公司,11.2.4,E264367BCB73F4077E2A33ECE8A6C08A,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E264367BCB73F4077E2A33ECE8A6C08A.apk?fsname=com.mfw.roadbook_11.2.4.apk
链家,com.homelink.android,租房买房,4.9,链家网（北京）科技有限公司,9.83.21,31748DD2FF0D4251326041B9F278DE56,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/31748DD2FF0D4251326041B9F278DE56.apk?fsname=com.homelink.android_9.83.21.apk
TIM,com.tencent.tim,职场沟通,3.9,腾讯科技（北京）有限公司,4.0.98,864794DAE8BA55B7938F5DCE65D8A0EB,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/864794DAE8BA55B7938F5DCE65D8A0EB.apk?fsname=com.tencent.tim_4.0.98.apk
涨乐财富通,com.lphtsccft,股票,4.9,华泰证券股份有限公司,8.8.40,F6A208ED187753EC40E6E0DCD47BA205,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/F6A208ED187753EC40E6E0DCD47BA205.apk?fsname=com.lphtsccft_8.8.40.apk
网络测速大师,com.speed.master,网络测速,3.3,龙领（厦门）软件技术有限公司,2.0.8,9BF4C991E91FC8E47EDF3FD14E9B7200,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/9BF4C991E91FC8E47EDF3FD14E9B7200.apk?fsname=com.speed.master_2.0.8.apk
美V聊天,com.anwei.meivliao,匿名/陌生人,5.0,安化威通科技有限公司,1.3.2,0F8B8675DA1DF6CEE6DF77D6611B6887,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/0F8B8675DA1DF6CEE6DF77D6611B6887.apk?fsname=com.anwei.meivliao_1.3.2.apk
猫眼,com.sankuai.movie,电影票,4.8,北京猫眼文化传媒有限公司,9.64.0,FB0CDF173074838CACD7259AE8BD9087,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FB0CDF173074838CACD7259AE8BD9087.apk?fsname=com.sankuai.movie_9.64.0.apk
天气预报,com.lu.ashionweather,天气,4.2,北京神指飞扬科技有限公司,8.6.6,BDBA2D4BA320B4BD9B8AAC926AF100C1,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/BDBA2D4BA320B4BD9B8AAC926AF100C1.apk?fsname=com.lu.ashionweather_8.6.6.apk
社会扶贫,com.helplove.shbf,爱心救助,3.1,社会扶贫网科技有限公司,3.4.5,FFFCD9803411FE5CF2751F284685BA8B,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FFFCD9803411FE5CF2751F284685BA8B.apk?fsname=com.helplove.shbf_3.4.5.apk
叫叫识字,com.tinmanarts.JoJoSherlock,启蒙早教,5.0,成都书山有路科技有限公司,3.91.0,4A4A86DDCBBE3445F2E60DC57E9E0FD5,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/4A4A86DDCBBE3445F2E60DC57E9E0FD5.apk?fsname=com.tinmanarts.JoJoSherlock_3.91.0.apk
连尚免费读书,com.wifi.reader.free,电子书城,3.2,南京大众书网图书文化有限公司,f4.1.8,795AC75E9CA9D46FFE725E088802935C,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/795AC75E9CA9D46FFE725E088802935C.apk?fsname=com.wifi.reader.free_f4.1.8.apk
粉丝福利购,com.shiyue.fensigou,返利,5.0,深圳市北街网络科技有限公司,6.0.1,A0F27DECF9E512C35391B5BB36F41AD1,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/A0F27DECF9E512C35391B5BB36F41AD1.apk?fsname=com.shiyue.fensigou_6.0.1.apk
九妖游戏,com.jyyx.fuli,游戏交易,4.9,武汉九妖互娱信息技术有限公司,8.4.9,BE4FAB49A322D38BDD13DE165C67190A,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/BE4FAB49A322D38BDD13DE165C67190A.apk?fsname=com.jyyx.fuli_8.4.9.apk
爱奇艺PAD,com.qiyi.video.pad,综合视频,3.1,北京爱奇艺科技有限公司,15.12.0,2EFE5F1C5AC32966B2FE74EADF06A4EB,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/2EFE5F1C5AC32966B2FE74EADF06A4EB.apk?fsname=com.qiyi.video.pad_15.12.0.apk
nice,com.nice.main,潮流商城,4.6,北京极赞科技有限公司,5.9.53,CEA0934558CF356C573E9BF4A6165BF2,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/CEA0934558CF356C573E9BF4A6165BF2.apk?fsname=com.nice.main_5.9.53.apk
平行之家,cn.mucang.android.parallelvehicle,汽车社区,5.0,武汉木仓科技股份有限公司,3.12.15,3BD3ECC3DC47649672483AAFECE0B9DD,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/3BD3ECC3DC47649672483AAFECE0B9DD.apk?fsname=cn.mucang.android.parallelvehicle_3.12.15.apk
凤凰视频,com.ifeng.newvideo,综合新闻,4.6,北京天盈九州网络技术有限公司,7.35.0,D7C41CFC8A3120CC6746C09EE51122EA,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/D7C41CFC8A3120CC6746C09EE51122EA.apk?fsname=com.ifeng.newvideo_7.35.0.apk
智慧生活,com.huawei.smarthome,智能家居,3.3,华为软件技术有限公司,14.1.1.355,43EE65585B3A9E08B02A8595DA8C98AB,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/43EE65585B3A9E08B02A8595DA8C98AB.apk?fsname=com.huawei.smarthome_14.1.1.355.apk
视频拼接王,com.video.clip,拍摄剪辑,4.9,厦门庚子信息技术有限公司,1.2.0,2FCD7CA64DBA83E8273ECF1FCD719382,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/2FCD7CA64DBA83E8273ECF1FCD719382.apk?fsname=com.video.clip_1.2.0.apk
乐动力,cn.ledongli.ldl,跑步/走路计步,4.0,橙狮体育（北京）有限公司,10.6.3,32B66612EE6FD407608F409F57D5CE73,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/32B66612EE6FD407608F409F57D5CE73.apk?fsname=cn.ledongli.ldl_10.6.3.apk
驾考宝典摩托车,moto.app.good,驾考培训,5.0,武汉木仓科技股份有限公司,1.1.19,035B9E81C42660F0F108863B89E5F0FB,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/035B9E81C42660F0F108863B89E5F0FB.apk?fsname=moto.app.good_1.1.19.apk
淘粉吧,com.leixun.taofen8,返利,4.6,杭州淘粉吧网络技术股份有限公司,12.54.0,1FDEB58610E89ACB2E94F15C4D51A308,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/1FDEB58610E89ACB2E94F15C4D51A308.apk?fsname=com.leixun.taofen8_12.54.0.apk
WEMALL,com.wemall.onlineshopping,团购特卖,5.0,花付宝软件（北京）有限公司,4.4.8,97D6E6D8AF7873BEF49088628745FB56,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/97D6E6D8AF7873BEF49088628745FB56.apk?fsname=com.wemall.onlineshopping_4.4.8.apk
即刻闹钟,com.sjsj.clockapp.clockmaster,闹钟时钟,4.7,觅见科技（厦门）有限公司,1.3.1,50DA6DE0D0611872DD80BD8F395F7C56,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/50DA6DE0D0611872DD80BD8F395F7C56.apk?fsname=com.sjsj.clockapp.clockmaster_1.3.1.apk
有道云笔记,com.youdao.note,AI聊天对话,4.7,杭州网易竹邮科技有限公司,7.5.545,EC095FA80CCC5E7C1FFE33E9C479A180,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/EC095FA80CCC5E7C1FFE33E9C479A180.apk?fsname=com.youdao.note_7.5.545.apk
宝宝超市,com.sinyee.babybus.shopping,儿童益智游戏,4.8,宝宝巴士股份有限公司,9.82.62.00,0FE15F7C5B0D1302CBC1DF108A79B41B,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/0FE15F7C5B0D1302CBC1DF108A79B41B.apk?fsname=com.sinyee.babybus.shopping_9.82.62.00.apk
驾考宝典客货车,kehuo.app.good,驾考培训,5.0,武汉木仓科技股份有限公司,1.1.16,E33FAEA93E3A046CE0CE086CA7509051,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E33FAEA93E3A046CE0CE086CA7509051.apk?fsname=kehuo.app.good_1.1.16.apk
阿卡索英语,com.acadsoc.talkshow,英语学习,5.0,深圳市阿卡索资讯股份有限公司,5.0.7,F599DF6F129AC837A3EEACB513EBFE01,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/F599DF6F129AC837A3EEACB513EBFE01.apk?fsname=com.acadsoc.talkshow_5.0.7.apk
CAD看图王,com.gstarmc.android,CAD制图,4.8,苏州浩辰软件股份有限公司,5.11.2,F40BB0259E2E226E57897D7C64838E19,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/F40BB0259E2E226E57897D7C64838E19.apk?fsname=com.gstarmc.android_5.11.2.apk
易企秀,cn.knet.eqxiu,H5网页制作,4.3,北京中网易企秀科技有限公司,5.46.1,176FC1617D1DEAD66E670426DDE3CBFD,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/176FC1617D1DEAD66E670426DDE3CBFD.apk?fsname=cn.knet.eqxiu_5.46.1.apk
爱奇艺小说,com.qiyi.video.reader,电子书城,4.9,北京爱奇艺科技有限公司,7.11.0,973DDF6E1F4FC32FA5CE412DACF3C83F,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/973DDF6E1F4FC32FA5CE412DACF3C83F.apk?fsname=com.qiyi.video.reader_7.11.0.apk
亚马逊购物,cn.amazon.mShop.android,海淘,3.4,亚马逊卓越有限公司,28.24.0.600,1F11F5C22C83030CCEFE4B780EADA395,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/1F11F5C22C83030CCEFE4B780EADA395.apk?fsname=cn.amazon.mShop.android_28.24.0.600.apk
保险师,com.winbaoxian.wybx,保险,4.9,微易保险经纪有限公司,8.1.1,FCBD2EDF575FB29B4E7ED323A5A910B3,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FCBD2EDF575FB29B4E7ED323A5A910B3.apk?fsname=com.winbaoxian.wybx_8.1.1.apk
微购相册-原微商相册,com.truedian.dragon,图库相册,4.9,深圳市微购科技有限公司,v5.1.31.12161546,B990EC10D71420BD5DEB42C141FFD2F3,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B990EC10D71420BD5DEB42C141FFD2F3.apk?fsname=com.truedian.dragon_v5.1.31.12161546.apk
车友头条,cn.mucang.android.qichetoutiao,汽车社区,5.0,武汉木仓科技股份有限公司,5.6.6,29FE04585AFEDD1CACCE169E6A3D9EF8,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/29FE04585AFEDD1CACCE169E6A3D9EF8.apk?fsname=cn.mucang.android.qichetoutiao_5.6.6.apk
多多手电筒,com.ibox.flashlight,手电激光,4.2,北京多拓世纪科技有限公司,3.6.0,708536495713D9902041885FAE7729CA,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/708536495713D9902041885FAE7729CA.apk?fsname=com.ibox.flashlight_3.6.0.apk
安卓动态壁纸,com.androidesk.livewallpaper,壁纸,4.4,北京光点图灵网络科技有限公司,4.3.1,CB2D8B65DA8A25D81F8E5722A1CFF539,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/CB2D8B65DA8A25D81F8E5722A1CFF539.apk?fsname=com.androidesk.livewallpaper_4.3.1.apk
律师馆法律咨询,com.lvshiguan.app,业务咨询办理,5.0,深圳市亿隆兄弟科技有限公司,11.1.107,B98F3375DEEAECF84CD7C31D431A6FB3,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/B98F3375DEEAECF84CD7C31D431A6FB3.apk?fsname=com.lvshiguan.app_11.1.107.apk
小翼管家,com.yueme.itv,智能家居,4.7,天翼数字生活科技有限公司,5.6.1,8D09BE371363A6B2572F15B9C3AAF025,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/8D09BE371363A6B2572F15B9C3AAF025.apk?fsname=com.yueme.itv_5.6.1.apk
MarryU相亲交友,com.marryu,相亲,4.7,杭州迈优文化创意有限公司,9.16.3,FFC922AE58BD0B70ABA186E2EAE4CDB7,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FFC922AE58BD0B70ABA186E2EAE4CDB7.apk?fsname=com.marryu_9.16.3.apk
酷狗唱唱,com.kugou.android.ktvapp,K歌唱歌,4.5,广州酷狗计算机科技有限公司,4.99.0,5E3AC9B77AE212809ACC7D38A8735E18,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/5E3AC9B77AE212809ACC7D38A8735E18.apk?fsname=com.kugou.android.ktvapp_4.99.0.apk
智学网,com.iflytek.elpmobile.smartlearning,作业题库,3.6,安徽知学科技有限公司,1.8.2510,91FF428BA9053949EE67EC4A2C02D851,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/91FF428BA9053949EE67EC4A2C02D851.apk?fsname=com.iflytek.elpmobile.smartlearning_1.8.2510.apk
省呗,com.samoyed.credit,分期贷款,4.6,深圳无域科技技术有限公司,9.10.2,34A7ADEA6778DCC336C83654FEF1EA77,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/34A7ADEA6778DCC336C83654FEF1EA77.apk?fsname=com.samoyed.credit_9.10.2.apk
奇秀,com.iqiyi.qixiu,真人娱乐直播,4.9,上海众源网络有限公司,9.7.1,2C2703B742A59A5DB7ED1B0D97391726,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/2C2703B742A59A5DB7ED1B0D97391726.apk?fsname=com.iqiyi.qixiu_9.7.1.apk
中国人寿寿险,com.chinalife.ebz,保险,3.3,中国人寿保险股份有限公司,3.4.50,E7C7F614C875982FAA52F7F9DAA7D667,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E7C7F614C875982FAA52F7F9DAA7D667.apk?fsname=com.chinalife.ebz_3.4.50.apk
多乐铃声,com.yunxi.bell,手机彩铃,5.0,搜哈网络科技（厦门）有限公司,7.5.9,0068E47E9B2E949B8F98005C73144967,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/0068E47E9B2E949B8F98005C73144967.apk?fsname=com.yunxi.bell_7.5.9.apk
瑞幸咖啡,com.lucky.luckyclient,外卖订餐,4.8,瑞幸咖啡信息技术（厦门）有限公司,5.3.1,6E01828556CE2E195BEB6CA25318E88F,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/6E01828556CE2E195BEB6CA25318E88F.apk?fsname=com.lucky.luckyclient_5.3.1.apk
微脉水印相机,com.dingYZ.dingyzwater,相机,4.1,北京助梦工场科技有限公司,5.5.24,F3688F80DB9D9B217F12681DE35BB6BA,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/F3688F80DB9D9B217F12681DE35BB6BA.apk?fsname=com.dingYZ.dingyzwater_5.5.24.apk
东北证券股票开户,com.cairh.khapp.dbzq.xmlqdl,股票,5.0,东北证券股份有限公司,3.3.8.2105231030,3742C8425050632E9A6D367D7D343F69,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/3742C8425050632E9A6D367D7D343F69.apk?fsname=com.cairh.khapp.dbzq.xmlqdl_3.3.8.2105231030.apk
爱音乐,com.gwsoft.imusic.controller,手机彩铃,4.9,天翼爱音乐文化科技有限公司,11.2.9,821C24DEF7FE8D7C9ECCAFD2319CB833,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/821C24DEF7FE8D7C9ECCAFD2319CB833.apk?fsname=com.gwsoft.imusic.controller_11.2.9.apk
嗨秀直播,com.haixiu.ui,真人娱乐直播,5.0,嗨秀（北京）科技有限公司,3.9.5,97D5FCC1CA9C14D55A7E2B470538ABB1,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/97D5FCC1CA9C14D55A7E2B470538ABB1.apk?fsname=com.haixiu.ui_3.9.5.apk
汽车报价,com.cubic.choosecar,汽车社区,4.3,北京车之家信息技术有限公司,7.9.16,8628DFB03FA2D50785EB5987077F0D23,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/8628DFB03FA2D50785EB5987077F0D23.apk?fsname=com.cubic.choosecar_7.9.16.apk
轻颜,com.gorgeous.lite,相机,4.7,深圳市脸萌科技有限公司,10.4.1,011C5F47EB02E4739A45CA15F4BF7627,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/011C5F47EB02E4739A45CA15F4BF7627.apk?fsname=com.gorgeous.lite_10.4.1.apk
动态壁纸,com.zsyj.wallpaper,壁纸,4.9,深圳市手指游科技有限公司,2.5.3,E0C8493C556AA72B3F2F2725E3D2DBE8,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/E0C8493C556AA72B3F2F2725E3D2DBE8.apk?fsname=com.zsyj.wallpaper_2.5.3.apk
九秀直播,com.ninexiu.sixninexiu,真人娱乐直播,4.9,麟祥（北京）网络科技有限公司,5.7.0.1,A52EE24B2456085635F63FA3F0B703FA,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/A52EE24B2456085635F63FA3F0B703FA.apk?fsname=com.ninexiu.sixninexiu_5.7.0.1.apk
天气吧,com.tianqi8.weather,天气,5.0,阿米未来（厦门）科技有限公司,4.4.3,48FF550D75A9558F639469D16BB39D1F,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/48FF550D75A9558F639469D16BB39D1F.apk?fsname=com.tianqi8.weather_4.4.3.apk
老黄历万年历顺历,oms.mmc.app.almanac_inland,日历,4.8,广东很久文化传播有限公司,6.5.4,92CF7A5234002ECBE1652929B50BF7ED,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/92CF7A5234002ECBE1652929B50BF7ED.apk?fsname=oms.mmc.app.almanac_inland_6.5.4.apk
海通e海通财,com.android.haitong,股票,5.0,海通证券股份有限公司,9.62,45326476465DD35B2F0D81961C33C628,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/45326476465DD35B2F0D81961C33C628.apk?fsname=com.android.haitong_9.62.apk
配音秀,com.happyteam.dubbingshow,短视频,4.8,杭州秀秀科技有限公司,9.63.2121,C3AE3EF6A581AE2D86E68DD30AA63C5E,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/C3AE3EF6A581AE2D86E68DD30AA63C5E.apk?fsname=com.happyteam.dubbingshow_9.63.2121.apk
财通证券,com.hexin.plat.android.CaitongSecurity,股票,5.0,财通证券股份有限公司,V10.08.07,FB782BF70A695B2D7B21F9373DB864D3,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/FB782BF70A695B2D7B21F9373DB864D3.apk?fsname=com.hexin.plat.android.CaitongSecurity_V10.08.07.apk
腾讯游戏助手,com.tencent.gamehelper,游戏加速,4.8,深圳市腾讯计算机系统有限公司,3.7.0,6EBF97B86E823A3BDB63886BEE516202,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/6EBF97B86E823A3BDB63886BEE516202.apk?fsname=com.tencent.gamehelper_3.7.0.apk
闪电新闻,com.iqilu.ksd,综合新闻,5.0,山东广电信通网络运营有限公司,10.0.3,30DF6C7E2470EABEAA36332621FEF613,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/30DF6C7E2470EABEAA36332621FEF613.apk?fsname=com.iqilu.ksd_10.0.3.apk
顺联动力商城,com.shunlian.app,商家工具,5.0,浙江顺联网络科技有限公司,3.6.2.0,68235CCA53B6B2020871C4F73D4ECC8C,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/68235CCA53B6B2020871C4F73D4ECC8C.apk?fsname=com.shunlian.app_3.6.2.0.apk
PDF阅读器 Adobe reader,com.adobe.reader,PDF,3.8,OPDA,19.7.1.10709,F055357DFD85E61AA3F87D8303ECBCD5,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/F055357DFD85E61AA3F87D8303ECBCD5.apk?fsname=com.adobe.reader_19.7.1.10709.apk
考拉海购,com.kaola,海淘,4.8,杭州优卖网络科技有限公司,5.31.0,DB3E59AE802D6E8C4CA27DA5DCCEADC6,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/DB3E59AE802D6E8C4CA27DA5DCCEADC6.apk?fsname=com.kaola_5.31.0.apk
阳光惠生活,com.ebank.creditcard,信用卡生活,3.8,中国光大银行股份有限公司信用卡中心,8.9.3,23B01BE6F5BDFB414D5EFF8FCA41583C,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/23B01BE6F5BDFB414D5EFF8FCA41583C.apk?fsname=com.ebank.creditcard_8.9.3.apk
悟饭游戏厅,com.join.android.app.mgsim.wufun,游戏社区,4.5,嘉兴微梦科技有限公司,5.0.6.9,8B110E1C9292820EEEA87EDA7126F471,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/8B110E1C9292820EEEA87EDA7126F471.apk?fsname=com.join.android.app.mgsim.wufun_5.0.6.9.apk
小天才,com.xtc.watch,定位追踪,3.5,广东小天才科技有限公司,9.25.13,3BFDE1B4255A630C18BB4B5E9E678714,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/3BFDE1B4255A630C18BB4B5E9E678714.apk?fsname=com.xtc.watch_9.25.13.apk
宝宝巴士,com.sinyee.babybus.recommendapp,儿童益智游戏,4.8,宝宝巴士股份有限公司,8.7.36,3178E4DC8DD514339BDB6CD9334D0158,https://imtt2.dd.qq.com/sjy.00009/sjy.00004/16891/apk/3178E4DC8DD514339BDB6CD9334D0158.apk?fsname=com.sinyee.babybus.recommendapp_8.7.36.apk
